Date,Close
2024-06-11,78.49584961
2024-06-12,77.99475098
2024-06-13,78.8397522
2024-06-14,78.26004791
2024-06-17,79.91072845
2024-06-18,78.80043793
2024-06-20,78.3288269
2024-06-21,78.51550293
2024-06-24,78.33865356
2024-06-25,77.89649963
2024-06-26,77.76876831
2024-06-27,77.85719299
2024-06-28,76.49145508
2024-07-01,75.78401184
2024-07-02,75.48925781
2024-07-03,74.92920685
2024-07-05,74.72286224
2024-07-08,73.26869202
2024-07-09,71.48045349
2024-07-10,71.24464417
2024-07-11,72.02085876
2024-07-12,73.52416229
2024-07-15,71.48045349
2024-07-16,74.19229126
2024-07-17,73.78944397
2024-07-18,72.89533234
2024-07-19,77.88666534
2024-07-22,75.21414948
2024-07-23,74.92920685
2024-07-24,73.37677765
2024-07-25,72.04050446
2024-07-26,72.75777435
2024-07-29,73.88769531
2024-07-30,74.61478424
2024-07-31,76.58970642
2024-08-01,73.79927063
2024-08-02,74.55583191
2024-08-05,72.57108307
2024-08-06,74.05474091
2024-08-07,73.97612762
2024-08-08,74.42810059
2024-08-09,73.77961731
2024-08-12,75.68576813
2024-08-13,94.22647095
2024-08-14,92.2613678
2024-08-15,93.22426605
2024-08-16,93.71851349
2024-08-19,91.2374115
2024-08-20,91.93923187
2024-08-21,91.71188354
2024-08-22,91.36591339
2024-08-23,92.93760681
2024-08-26,94.52907562
2024-08-27,97.4648819
2024-08-28,94.20287323
2024-08-29,93.76793671
2024-08-30,93.48127747
2024-09-03,92.10727692
2024-09-04,91.26705933
2024-09-05,90.50592041
2024-09-06,90.10064697
2024-09-09,91.14844513
2024-09-10,92.26543427
2024-09-11,97.0694809
2024-09-12,98.13705444
2024-09-13,97.43522644
2024-09-16,95.20124054
2024-09-17,95.32975006
2024-09-18,95.01343536
2024-09-19,95.78445435
2024-09-20,94.94423676
2024-09-23,94.38080597
2024-09-24,93.36264801
2024-09-25,94.51919556
2024-09-26,96.34789276
2024-09-27,96.239151
2024-09-30,96.36765289
2024-10-01,96.30834961
2024-10-02,95.38906097
2024-10-03,94.45987701
2024-10-04,95.46813965
2024-10-07,94.98377228
2024-10-08,95.1023941
2024-10-09,94.77619171
2024-10-10,92.79921722
2024-10-11,94.44999695
2024-10-14,93.66909027
2024-10-15,93.94586945
2024-10-16,94.36103058
2024-10-17,94.17321014
2024-10-18,95.7251358
2024-10-21,95.33963013
2024-10-22,95.70537567
2024-10-23,96.52581787
2024-10-24,96.03157806
2024-10-25,96.18972778
2024-10-28,96.89155579
2024-10-29,96.26880646
2024-10-30,96.19961548
2024-10-31,96.57524109
2024-11-01,97.73177338
2024-11-04,95.91295624
2024-11-05,95.97226715
2024-11-06,94.97389221
2024-11-07,95.01343536
2024-11-08,96.42697144
2024-11-11,99.15518951
2024-11-12,97.6625824
2024-11-13,98.65106964
2024-11-14,98.08763123
2024-11-15,97.88870239
2024-11-18,99.8580246
2024-11-19,97.81908417
2024-11-20,97.72957611
2024-11-21,99.51985168
2024-11-22,101.9466858
2024-11-25,101.2902451
2024-11-26,100.1365051
2024-11-27,100.9620285
2024-11-29,101.9068985
2024-12-02,100.9620285
2024-12-03,101.0217056
2024-12-04,100.156395
2024-12-05,98.69433594
2024-12-06,99.56958771
2024-12-09,98.77390289
2024-12-10,97.63011169
2024-12-11,97.88870239
2024-12-12,97.29194641
2024-12-13,96.894104
2024-12-16,92.61732483
2024-12-17,91.59287262
2024-12-18,89.41470337
2024-12-19,88.28085327
2024-12-20,87.49511719
2024-12-23,86.96797943
2024-12-24,89.4246521
2024-12-26,91.36412048
2024-12-27,91.75201416
2024-12-30,90.09103394
2024-12-31,90.75741577
2025-01-02,91.6724472
2025-01-03,92.08023834
2025-01-06,92.6272583
2025-01-07,92.33882904
2025-01-08,92.10012054
2025-01-10,91.75201416
2025-01-13,93.00521851
2025-01-14,92.56758881
2025-01-15,92.57753754
2025-01-16,93.92024994
2025-01-17,94.61646271
2025-01-21,97.45108795
2025-01-22,97.20243835
2025-01-23,97.46102905
2025-01-24,98.2766037
2025-01-27,99.48006439
2025-01-28,99.8679657
2025-01-29,107.993866
2025-01-30,108.4115982
2025-01-31,107.0987244
2025-02-03,107.5761337
2025-02-04,110.0029526
2025-02-05,111.6440506
2025-02-06,111.0970154
2025-02-07,111.5943146
2025-02-10,110.8483658
2025-02-11,110.4306335
2025-02-12,112.4297867
2025-02-13,112.3899994
2025-02-14,112.5500031
2025-02-18,113.0299988
2025-02-19,112.4899979
2025-02-20,113.3399963
2025-02-21,111.75
2025-02-24,113.1900024
2025-02-25,114.5899963
2025-02-26,113
2025-02-27,114.4899979
2025-02-28,115.8099976
